point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,mean_ET_apr_sep_mm_1990_2020
4457,ETH,ET08001,9842632,4249191,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,8.041666666,882.3738263,380.9292649354839
4458,ETH,ET08001,9842633,4249192,39.375,Ethiopia,Oromia,Arsi,39.375,8.041666666,954.6170989,386.0873519354839
4459,ETH,ET08001,9842634,4249193,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,8.041666666,992.3318859,380.1447245483871
4460,ETH,ET08001,9842635,4249194,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,8.041666666,942.3033535,407.4729354516129
4461,ETH,ET08001,9842636,4249195,39.625,Ethiopia,Oromia,Arsi,39.625,8.041666666,959.5700414,435.4389317741935
4462,ETH,ET08001,9842637,4249196,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,8.041666666,989.2010951,459.2678735806452
4463,ETH,ET08001,9842638,4249197,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,8.041666666,1009.865642,459.2678735806452
4464,ETH,ET08001,9842639,4249198,39.875,Ethiopia,Oromia,Arsi,39.875,8.041666666,964.4581208,488.66989935483866
4465,ETH,ET08001,9842640,4249199,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,8.041666666,994.0638272,507.1100701935484
4466,ETH,ET08001,9842641,4249200,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,8.041666666,1025.221651,520.7246082258065
4467,ETH,ET08001,9842642,4249201,40.125,Ethiopia,Oromia,Arsi,40.125,8.041666666,968.0441609,449.7362347741935
4468,ETH,ET08001,9842643,4249202,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,8.041666666,898.6896559,420.7962722258065
4469,ETH,ET08001,9842644,4249203,40.29166667,Ethiopia,Oromia,Arsi,40.29166667,8.041666666,839.0295881,420.7962722258065
4470,ETH,ET08001,9842645,4249204,40.375,Ethiopia,Oromia,Arsi,40.375,8.041666666,824.9115615,411.53124606451615
4471,ETH,ET08012,9842646,4249205,40.45833333,Ethiopia,Oromia,West Harerghe,40.45833333,8.041666666,850.1116656,419.3238894193548
4472,ETH,ET08012,9842647,4249206,40.54166667,Ethiopia,Oromia,West Harerghe,40.54166667,8.041666666,864.3013389,424.35616203225806
4473,ETH,ET08012,9842648,4249207,40.625,Ethiopia,Oromia,West Harerghe,40.625,8.041666666,850.6111033,424.14356622580647
4474,ETH,ET08012,9842649,4249208,40.70833333,Ethiopia,Oromia,West Harerghe,40.70833333,8.041666666,830.3153385,433.7710068387097
4475,ETH,ET08012,9842650,4249209,40.79166667,Ethiopia,Oromia,West Harerghe,40.79166667,8.041666666,828.0672713,433.7710068387097
4476,ETH,ET08012,9842651,4249210,40.875,Ethiopia,Oromia,West Harerghe,40.875,8.041666666,838.914997,428.677998032258
4477,ETH,ET08002,9842654,4249213,41.125,Ethiopia,Oromia,Bale,41.125,8.041666666,668.0375687,397.40791970967746
4478,ETH,ET08002,9842655,4249214,41.20833333,Ethiopia,Oromia,Bale,41.20833333,8.041666666,755.3644154,395.5171876774194
4479,ETH,ET06001,9852560,4253439,33.29166667,Ethiopia,Gambella,Zone 1,33.29166667,7.958333333,919.7247694,481.94925503225807
4480,ETH,ET06001,9852561,4253440,33.375,Ethiopia,Gambella,Zone 1,33.375,7.958333333,908.9081679,449.35755483870963
4481,ETH,ET06001,9852562,4253441,33.45833333,Ethiopia,Gambella,Zone 1,33.45833333,7.958333333,903.3874425,451.6706079354839
4482,ETH,ET06001,9852563,4253442,33.54166667,Ethiopia,Gambella,Zone 1,33.54166667,7.958333333,893.5030971,489.6199536774194
4483,ETH,ET06001,9852564,4253443,33.625,Ethiopia,Gambella,Zone 1,33.625,7.958333333,899.1377918,426.7282457096774
4484,ETH,ET06002,9852565,4253444,33.70833333,Ethiopia,Gambella,Zone 2,33.70833333,7.958333333,900.8881167,472.09568877419355
4485,ETH,ET06002,9852568,4253447,33.95833333,Ethiopia,Gambella,Zone 2,33.95833333,7.958333333,950.4437105,485.55818732258064
4486,ETH,ET06002,9852569,4253448,34.04166667,Ethiopia,Gambella,Zone 2,34.04166667,7.958333333,959.3986325,495.1768747096774
4487,ETH,ET06002,9852570,4253449,34.125,Ethiopia,Gambella,Zone 2,34.125,7.958333333,1001.906719,483.38296112903225
4488,ETH,ET06002,9852571,4253450,34.20833333,Ethiopia,Gambella,Zone 2,34.20833333,7.958333333,1039.483587,486.8542521935484
4489,ETH,ET06002,9852574,4253453,34.45833333,Ethiopia,Gambella,Zone 2,34.45833333,7.958333333,1175.948502,485.0830581290322
4490,ETH,ET06002,9852575,4253454,34.54166667,Ethiopia,Gambella,Zone 2,34.54166667,7.958333333,1228.064418,478.0853207741935
4491,ETH,ET06002,9852576,4253455,34.625,Ethiopia,Gambella,Zone 2,34.625,7.958333333,1240.660166,544.3310920645162
4492,ETH,ET08008,9852580,4253459,34.95833333,Ethiopia,Oromia,Illubabor,34.95833333,7.958333333,1800.499576,624.5478623225806
4493,ETH,ET08008,9852583,4253462,35.20833333,Ethiopia,Oromia,Illubabor,35.20833333,7.958333333,1832.071331,737.8037817096774
4494,ETH,ET08008,9852584,4253463,35.29166667,Ethiopia,Oromia,Illubabor,35.29166667,7.958333333,1825.808763,737.8037817096774
4495,ETH,ET08008,9852585,4253464,35.375,Ethiopia,Oromia,Illubabor,35.375,7.958333333,1812.869416,718.9008422580645
4496,ETH,ET08008,9852586,4253465,35.45833333,Ethiopia,Oromia,Illubabor,35.45833333,7.958333333,1928.826791,684.5817743548388
4497,ETH,ET08008,9852587,4253466,35.54166667,Ethiopia,Oromia,Illubabor,35.54166667,7.958333333,1940.384184,637.9729630967742
4498,ETH,ET08008,9852588,4253467,35.625,Ethiopia,Oromia,Illubabor,35.625,7.958333333,1892.005145,634.0429184838711
4499,ETH,ET08008,9852589,4253468,35.70833333,Ethiopia,Oromia,Illubabor,35.70833333,7.958333333,1908.217242,598.6465258387097
4500,ETH,ET09012,9852590,4253469,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.958333333,1875.215064,598.6465258387097
4501,ETH,ET08009,9852593,4253472,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.958333333,1858.086312,603.351586516129
4502,ETH,ET08009,9852594,4253473,36.125,Ethiopia,Oromia,Jimma,36.125,7.958333333,1866.669514,547.3009016774193
4503,ETH,ET08009,9852595,4253474,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.958333333,1889.885813,656.084520935484
4504,ETH,ET08009,9852596,4253475,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.958333333,1881.590691,656.084520935484
4505,ETH,ET08009,9852597,4253476,36.375,Ethiopia,Oromia,Jimma,36.375,7.958333333,2005.912067,666.5260764516129
4506,ETH,ET08009,9852598,4253477,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.958333333,2040.299846,610.1051571290322
4507,ETH,ET08009,9852599,4253478,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.958333333,1898.654701,635.4787351612903
4508,ETH,ET08009,9852600,4253479,36.625,Ethiopia,Oromia,Jimma,36.625,7.958333333,1832.781609,676.4379265483872
4509,ETH,ET08009,9852601,4253480,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.958333333,1918.425301,604.5896846774193
4510,ETH,ET08009,9852602,4253481,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.958333333,1993.64441,604.5896846774193
4511,ETH,ET08009,9852603,4253482,36.875,Ethiopia,Oromia,Jimma,36.875,7.958333333,2064.691528,595.4518510967742
4512,ETH,ET08009,9852604,4253483,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.958333333,2059.123692,634.6672817096774
4513,ETH,ET08009,9852605,4253484,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.958333333,1912.885751,580.9396747419354
4514,ETH,ET08009,9852606,4253485,37.125,Ethiopia,Oromia,Jimma,37.125,7.958333333,1680.674427,490.08806829032255
4515,ETH,ET08009,9852607,4253486,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.958333333,1471.660505,513.8332510967742
4516,ETH,ET08009,9852608,4253487,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.958333333,1418.476662,513.8332510967742
4517,ETH,ET08009,9852609,4253488,37.375,Ethiopia,Oromia,Jimma,37.375,7.958333333,1353.689709,506.8867167419355
4518,ETH,ET09021,9852610,4253489,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.958333333,1311.356224,474.0885278064516
4519,ETH,ET09021,9852611,4253490,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.958333333,1302.575903,427.70865441935484
4520,ETH,ET09010,9852612,4253491,37.625,Ethiopia,SNNP,Guraghe,37.625,7.958333333,1120.357918,514.7304462903226
4521,ETH,ET09010,9852613,4253492,37.70833333,Ethiopia,SNNP,Guraghe,37.70833333,7.958333333,1173.43881,492.7120611935484
4522,ETH,ET09010,9852614,4253493,37.79166667,Ethiopia,SNNP,Guraghe,37.79166667,7.958333333,1183.667744,492.7120611935484
4523,ETH,ET09010,9852615,4253494,37.875,Ethiopia,SNNP,Guraghe,37.875,7.958333333,1242.287195,453.5020967096774
4524,ETH,ET09010,9852616,4253495,37.95833333,Ethiopia,SNNP,Guraghe,37.95833333,7.958333333,1315.805589,385.07138332258063
4525,ETH,ET09010,9852617,4253496,38.04166667,Ethiopia,SNNP,Guraghe,38.04166667,7.958333333,1338.711135,384.8446842903226
4526,ETH,ET09018,9852618,4253497,38.125,Ethiopia,SNNP,Siltie,38.125,7.958333333,1280.234473,369.63678529032256
4527,ETH,ET09018,9852619,4253498,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.958333333,1213.074607,409.1482250322581
4528,ETH,ET09018,9852620,4253499,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.958333333,1140.786142,409.1482250322581
4529,ETH,ET09018,9852621,4253500,38.375,Ethiopia,SNNP,Siltie,38.375,7.958333333,995.4690837,434.1221668387097
4530,ETH,ET09010,9852622,4253501,38.45833333,Ethiopia,SNNP,Guraghe,38.45833333,7.958333333,947.7562829,394.64661822580644
4531,ETH,ET09010,9852623,4253502,38.54166667,Ethiopia,SNNP,Guraghe,38.54166667,7.958333333,816.0860364,382.48016212903224
4532,ETH,ET08005,9852624,4253503,38.625,Ethiopia,Oromia,East Shewa,38.625,7.958333333,795.6996061,396.1366097741936
4533,ETH,ET08005,9852625,4253504,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.958333333,779.0098313,483.9869649677419
4534,ETH,ET08001,9852627,4253506,38.875,Ethiopia,Oromia,Arsi,38.875,7.958333333,785.4645308,538.7696490645162
4535,ETH,ET08001,9852628,4253507,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.958333333,715.15719,521.444575516129
4536,ETH,ET08001,9852629,4253508,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.958333333,771.0532429,440.11267683870966
4537,ETH,ET08001,9852630,4253509,39.125,Ethiopia,Oromia,Arsi,39.125,7.958333333,871.4775591,373.29249787096774
4538,ETH,ET08001,9852631,4253510,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.958333333,938.6594219,315.7279771935484
4539,ETH,ET08001,9852632,4253511,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.958333333,1038.459293,315.7279771935484
4540,ETH,ET08001,9852633,4253512,39.375,Ethiopia,Oromia,Arsi,39.375,7.958333333,1069.208318,310.67450441935483
4541,ETH,ET08001,9852634,4253513,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.958333333,1117.401251,305.3123288387097
4542,ETH,ET08001,9852635,4253514,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.958333333,1033.44368,396.5312177741936
4543,ETH,ET08001,9852636,4253515,39.625,Ethiopia,Oromia,Arsi,39.625,7.958333333,992.0324298,435.8122668064516
4544,ETH,ET08001,9852637,4253516,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.958333333,994.454391,464.63625338709676
4545,ETH,ET08001,9852638,4253517,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.958333333,963.9132066,464.63625338709676
4546,ETH,ET08001,9852639,4253518,39.875,Ethiopia,Oromia,Arsi,39.875,7.958333333,991.1956208,496.756277
4547,ETH,ET08001,9852640,4253519,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.958333333,968.9064632,505.82335841935486
4548,ETH,ET08001,9852641,4253520,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.958333333,946.2593439,509.8380436451613
4549,ETH,ET08001,9852642,4253521,40.125,Ethiopia,Oromia,Arsi,40.125,7.958333333,916.2299214,454.233609516129
4550,ETH,ET08001,9852644,4253523,40.29166667,Ethiopia,Oromia,Arsi,40.29166667,7.958333333,866.5393067,403.8774447096774
4551,ETH,ET08012,9852647,4253526,40.54166667,Ethiopia,Oromia,West Harerghe,40.54166667,7.958333333,866.8990683,441.75274903225807
4552,ETH,ET08012,9852648,4253527,40.625,Ethiopia,Oromia,West Harerghe,40.625,7.958333333,923.9446171,427.55387712903223
4553,ETH,ET08012,9852649,4253528,40.70833333,Ethiopia,Oromia,West Harerghe,40.70833333,7.958333333,820.8904443,431.7104708064516
4554,ETH,ET08012,9852650,4253529,40.79166667,Ethiopia,Oromia,West Harerghe,40.79166667,7.958333333,729.6378428,431.7104708064516
4555,ETH,ET08012,9852651,4253530,40.875,Ethiopia,Oromia,West Harerghe,40.875,7.958333333,729.6655465,424.02782193548387
4556,ETH,ET08002,9852653,4253532,41.04166667,Ethiopia,Oromia,Bale,41.04166667,7.958333333,688.9648021,407.9224006129032
4557,ETH,ET08002,9852654,4253533,41.125,Ethiopia,Oromia,Bale,41.125,7.958333333,776.6382147,396.6271709354839
4558,ETH,ET08002,9852655,4253534,41.20833333,Ethiopia,Oromia,Bale,41.20833333,7.958333333,749.4135892,393.97475538709676
4559,ETH,ET06001,9862557,4257756,33.04166667,Ethiopia,Gambella,Zone 1,33.04166667,7.875,977.6061775,503.6584834516129
4560,ETH,ET06001,9862561,4257760,33.375,Ethiopia,Gambella,Zone 1,33.375,7.875,913.9974713,469.6405058387097
4561,ETH,ET06001,9862562,4257761,33.45833333,Ethiopia,Gambella,Zone 1,33.45833333,7.875,907.4836955,496.86278854838713
4562,ETH,ET06001,9862563,4257762,33.54166667,Ethiopia,Gambella,Zone 1,33.54166667,7.875,903.5044848,505.1591308387097
4563,ETH,ET06002,9862564,4257763,33.625,Ethiopia,Gambella,Zone 2,33.625,7.875,920.7892628,482.2425887419355
4564,ETH,ET06002,9862565,4257764,33.70833333,Ethiopia,Gambella,Zone 2,33.70833333,7.875,927.403338,495.00637267741934
4565,ETH,ET06002,9862566,4257765,33.79166667,Ethiopia,Gambella,Zone 2,33.79166667,7.875,917.2754763,495.00637267741934
4566,ETH,ET06002,9862572,4257771,34.29166667,Ethiopia,Gambella,Zone 2,34.29166667,7.875,1098.147144,479.9875961290323
4567,ETH,ET06002,9862575,4257774,34.54166667,Ethiopia,Gambella,Zone 2,34.54166667,7.875,1218.886942,524.4543624193549
4568,ETH,ET06002,9862576,4257775,34.625,Ethiopia,Gambella,Zone 2,34.625,7.875,1238.013931,593.0755450322581
4569,ETH,ET08008,9862580,4257779,34.95833333,Ethiopia,Oromia,Illubabor,34.95833333,7.875,1825.142672,609.9794148064516
4570,ETH,ET08008,9862581,4257780,35.04166667,Ethiopia,Oromia,Illubabor,35.04166667,7.875,1977.379604,541.9895342580645
4571,ETH,ET08008,9862583,4257782,35.20833333,Ethiopia,Oromia,Illubabor,35.20833333,7.875,1920.735158,694.7182083870968
4572,ETH,ET08008,9862584,4257783,35.29166667,Ethiopia,Oromia,Illubabor,35.29166667,7.875,1840.188482,694.7182083870968
4573,ETH,ET08008,9862585,4257784,35.375,Ethiopia,Oromia,Illubabor,35.375,7.875,2020.533776,624.6991366774193
4574,ETH,ET09016,9862586,4257785,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.875,1870.323655,662.7735982903225
4575,ETH,ET08008,9862587,4257786,35.54166667,Ethiopia,Oromia,Illubabor,35.54166667,7.875,1884.865049,676.0421923225806
4576,ETH,ET08008,9862588,4257787,35.625,Ethiopia,Oromia,Illubabor,35.625,7.875,1885.960916,670.0692832580645
4577,ETH,ET08008,9862589,4257788,35.70833333,Ethiopia,Oromia,Illubabor,35.70833333,7.875,1905.777526,625.757941967742
4578,ETH,ET09012,9862590,4257789,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.875,1900.804976,625.757941967742
4579,ETH,ET08009,9862591,4257790,35.875,Ethiopia,Oromia,Jimma,35.875,7.875,1909.409612,576.1552214193548
4580,ETH,ET08009,9862592,4257791,35.95833333,Ethiopia,Oromia,Jimma,35.95833333,7.875,1896.634365,571.9959217096774
4581,ETH,ET08009,9862593,4257792,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.875,1849.404945,576.9061213870967
4582,ETH,ET08009,9862594,4257793,36.125,Ethiopia,Oromia,Jimma,36.125,7.875,1855.259996,584.6753160645161
4583,ETH,ET08009,9862595,4257794,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.875,1836.644665,627.3809754516128
4584,ETH,ET08009,9862596,4257795,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.875,1827.362623,627.3809754516128
4585,ETH,ET08009,9862597,4257796,36.375,Ethiopia,Oromia,Jimma,36.375,7.875,1960.838728,613.6682028387097
4586,ETH,ET08009,9862598,4257797,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.875,1984.561491,564.071288516129
4587,ETH,ET08009,9862599,4257798,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.875,1793.074578,626.542880032258
4588,ETH,ET08009,9862600,4257799,36.625,Ethiopia,Oromia,Jimma,36.625,7.875,1704.821221,650.7067906129033
4589,ETH,ET08009,9862601,4257800,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.875,1748.015087,604.639777516129
4590,ETH,ET08009,9862602,4257801,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.875,1830.206527,604.639777516129
4591,ETH,ET08009,9862603,4257802,36.875,Ethiopia,Oromia,Jimma,36.875,7.875,1865.880297,586.6727564838709
4592,ETH,ET08009,9862604,4257803,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.875,1833.050925,555.0217143225807
4593,ETH,ET08009,9862605,4257804,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.875,1818.623486,538.2916331290322
4594,ETH,ET08009,9862606,4257805,37.125,Ethiopia,Oromia,Jimma,37.125,7.875,1574.649489,504.6069658064516
4595,ETH,ET08009,9862607,4257806,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.875,1424.763774,507.85978303225806
4596,ETH,ET08009,9862608,4257807,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.875,1378.690989,507.85978303225806
4597,ETH,ET08009,9862609,4257808,37.375,Ethiopia,Oromia,Jimma,37.375,7.875,1362.511547,500.3597675483871
4598,ETH,ET09021,9862610,4257809,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.875,1388.706317,437.7721407419355
4599,ETH,ET09021,9862611,4257810,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.875,1357.186732,431.94938377419356
4600,ETH,ET09011,9862612,4257811,37.625,Ethiopia,SNNP,Hadiya,37.625,7.875,1089.406501,512.0224233870968
4601,ETH,ET09011,9862613,4257812,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.875,952.2812804,488.9736064516129
4602,ETH,ET09010,9862614,4257813,37.79166667,Ethiopia,SNNP,Guraghe,37.79166667,7.875,888.5971681,488.9736064516129
4603,ETH,ET09010,9862615,4257814,37.875,Ethiopia,SNNP,Guraghe,37.875,7.875,1092.015059,423.31401696774196
4604,ETH,ET09010,9862616,4257815,37.95833333,Ethiopia,SNNP,Guraghe,37.95833333,7.875,1332.386784,339.9184393870968
4605,ETH,ET09010,9862617,4257816,38.04166667,Ethiopia,SNNP,Guraghe,38.04166667,7.875,1369.391539,391.5317416451613
4606,ETH,ET09018,9862618,4257817,38.125,Ethiopia,SNNP,Siltie,38.125,7.875,1292.27493,399.07138680645164
4607,ETH,ET09018,9862619,4257818,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.875,1157.594291,409.6990282580645
4608,ETH,ET09018,9862620,4257819,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.875,1118.675744,409.6990282580645
4609,ETH,ET09018,9862621,4257820,38.375,Ethiopia,SNNP,Siltie,38.375,7.875,982.3187586,400.7073249677419
4610,ETH,ET09018,9862622,4257821,38.45833333,Ethiopia,SNNP,Siltie,38.45833333,7.875,917.3128559,387.78784677419355
4611,ETH,ET08005,9862623,4257822,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.875,819.2599941,406.7066286129032
4612,ETH,ET08005,9862624,4257823,38.625,Ethiopia,Oromia,East Shewa,38.625,7.875,799.2789753,443.8126452580645
4613,ETH,ET08005,9862625,4257824,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.875,804.253044,494.04186796774195
4614,ETH,ET08001,9862626,4257825,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.875,811.570922,494.04186796774195
4615,ETH,ET08001,9862627,4257826,38.875,Ethiopia,Oromia,Arsi,38.875,7.875,816.4929334,539.471224
4616,ETH,ET08001,9862628,4257827,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.875,848.6697484,498.07955096774197
4617,ETH,ET08001,9862629,4257828,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.875,1032.331772,441.9782572903226
4618,ETH,ET08001,9862630,4257829,39.125,Ethiopia,Oromia,Arsi,39.125,7.875,1089.0586,351.567127483871
4619,ETH,ET08001,9862631,4257830,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.875,1097.861,311.536301
4620,ETH,ET08001,9862632,4257831,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.875,1109.771068,311.536301
4621,ETH,ET08001,9862634,4257833,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.875,1174.957177,307.95420683870964
4622,ETH,ET08001,9862635,4257834,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.875,1087.692647,423.2480120645161
4623,ETH,ET08001,9862636,4257835,39.625,Ethiopia,Oromia,Arsi,39.625,7.875,1034.104364,459.1514579354839
4624,ETH,ET08001,9862637,4257836,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.875,1008.274691,438.0456102903226
4625,ETH,ET08001,9862638,4257837,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.875,1016.582078,438.0456102903226
4626,ETH,ET08001,9862639,4257838,39.875,Ethiopia,Oromia,Arsi,39.875,7.875,982.7165563,468.9766213548387
4627,ETH,ET08001,9862640,4257839,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.875,998.8721774,496.618204
4628,ETH,ET08001,9862641,4257840,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.875,994.506719,517.5873401612903
4629,ETH,ET08001,9862642,4257841,40.125,Ethiopia,Oromia,Arsi,40.125,7.875,925.8295864,458.8256569032258
4630,ETH,ET08001,9862643,4257842,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.875,875.0411458,426.6953102903226
4631,ETH,ET08001,9862646,4257845,40.45833333,Ethiopia,Oromia,Arsi,40.45833333,7.875,812.6241179,411.34160454838707
4632,ETH,ET08002,9862649,4257848,40.70833333,Ethiopia,Oromia,Bale,40.70833333,7.875,708.9729953,457.58954170967746
4633,ETH,ET08002,9862651,4257850,40.875,Ethiopia,Oromia,Bale,40.875,7.875,763.5434869,434.6688039032258
4634,ETH,ET08002,9862652,4257851,40.95833333,Ethiopia,Oromia,Bale,40.95833333,7.875,771.9828463,407.1194768709678
4635,ETH,ET08002,9862653,4257852,41.04166667,Ethiopia,Oromia,Bale,41.04166667,7.875,778.6765617,408.2919742903226
4636,ETH,ET06001,9872563,4262082,33.54166667,Ethiopia,Gambella,Zone 1,33.54166667,7.791666666,909.9434485,484.9576610645161
4637,ETH,ET06002,9872564,4262083,33.625,Ethiopia,Gambella,Zone 2,33.625,7.791666666,937.6013057,480.02583248387094
4638,ETH,ET06002,9872565,4262084,33.70833333,Ethiopia,Gambella,Zone 2,33.70833333,7.791666666,945.5982883,486.71596541935486
4639,ETH,ET06002,9872566,4262085,33.79166667,Ethiopia,Gambella,Zone 2,33.79166667,7.791666666,940.1272819,486.71596541935486
4640,ETH,ET06002,9872574,4262093,34.45833333,Ethiopia,Gambella,Zone 2,34.45833333,7.791666666,1214.029148,580.2549381290323
4641,ETH,ET06002,9872576,4262095,34.625,Ethiopia,Gambella,Zone 2,34.625,7.791666666,1283.445367,586.7706402258065
4642,ETH,ET08008,9872580,4262099,34.95833333,Ethiopia,Oromia,Illubabor,34.95833333,7.791666666,1936.209286,635.225173032258
4643,ETH,ET08008,9872583,4262102,35.20833333,Ethiopia,Oromia,Illubabor,35.20833333,7.791666666,2014.754217,712.6554103548386
4644,ETH,ET09016,9872585,4262104,35.375,Ethiopia,SNNP,Shaka,35.375,7.791666666,2090.099464,635.5125023870968
4645,ETH,ET09016,9872586,4262105,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.791666666,2048.883,584.079779967742
4646,ETH,ET09016,9872587,4262106,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.791666666,1872.297237,697.3075977741936
4647,ETH,ET09012,9872588,4262107,35.625,Ethiopia,SNNP,Kaffa,35.625,7.791666666,1845.83153,712.065388483871
4648,ETH,ET09012,9872589,4262108,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.791666666,1901.540926,643.8010303225807
4649,ETH,ET09012,9872590,4262109,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.791666666,1860.124207,643.8010303225807
4650,ETH,ET09012,9872591,4262110,35.875,Ethiopia,SNNP,Kaffa,35.875,7.791666666,1916.374207,573.0369178387097
4651,ETH,ET08009,9872592,4262111,35.95833333,Ethiopia,Oromia,Jimma,35.95833333,7.791666666,1906.943456,569.741166967742
4652,ETH,ET08009,9872593,4262112,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.791666666,1879.208375,554.2401854516129
4653,ETH,ET08009,9872594,4262113,36.125,Ethiopia,Oromia,Jimma,36.125,7.791666666,1906.798812,520.4663679677419
4654,ETH,ET08009,9872595,4262114,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.791666666,1786.421089,655.3136663870968
4655,ETH,ET08009,9872596,4262115,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.791666666,1750.623947,655.3136663870968
4656,ETH,ET08009,9872597,4262116,36.375,Ethiopia,Oromia,Jimma,36.375,7.791666666,1779.280598,631.4595966129032
4657,ETH,ET08009,9872598,4262117,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.791666666,1788.573375,629.7503368387096
4658,ETH,ET08009,9872599,4262118,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.791666666,1760.911955,601.5451225483871
4659,ETH,ET08009,9872600,4262119,36.625,Ethiopia,Oromia,Jimma,36.625,7.791666666,1721.980714,582.3384582580645
4660,ETH,ET08009,9872601,4262120,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.791666666,1747.068015,561.5867067419355
4661,ETH,ET08009,9872602,4262121,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.791666666,1718.740421,561.5867067419355
4662,ETH,ET08009,9872603,4262122,36.875,Ethiopia,Oromia,Jimma,36.875,7.791666666,1778.447309,541.7792165806452
