point_id,y,prod_level,alloc_key,cell5m,x,name_cntr,name_adm1,name_adm2,lon,lat,mean_rain_mm,whea_a,maiz_a,barl_a,sorg_a
4577,ETH,ET08008,9862589,4257788,35.70833333,Ethiopia,Oromia,Illubabor,35.70833333,7.875,1905.777526,1852.4,2997.9,1670.3,2600.5
4578,ETH,ET09012,9862590,4257789,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.875,1900.804976,2598.1,3698.9,1453.3,2744.1
4579,ETH,ET08009,9862591,4257790,35.875,Ethiopia,Oromia,Jimma,35.875,7.875,1909.409612,1280.9,1832,962.2,1231.2
4580,ETH,ET08009,9862592,4257791,35.95833333,Ethiopia,Oromia,Jimma,35.95833333,7.875,1896.634365,1396.3,1953.2,1018.6,1294.3
4581,ETH,ET08009,9862593,4257792,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.875,1849.404945,2191.1,3327.8,1269.3,2002.5
4582,ETH,ET08009,9862594,4257793,36.125,Ethiopia,Oromia,Jimma,36.125,7.875,1855.259996,2138.5,3170,1278.7,1927.7
4583,ETH,ET08009,9862595,4257794,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.875,1836.644665,1968.9,2936.4,1278.7,1801.3
4584,ETH,ET08009,9862596,4257795,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.875,1827.362623,1709.6,2668.7,1375.9,1704.9
4585,ETH,ET08009,9862597,4257796,36.375,Ethiopia,Oromia,Jimma,36.375,7.875,1960.838728,1976.6,2894.6,1538.9,1813.7
4586,ETH,ET08009,9862598,4257797,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.875,1984.561491,1283.7,1830.3,1162.8,1281.6
4587,ETH,ET08009,9862599,4257798,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.875,1793.074578,925.3,1876.6,912,867.7
4588,ETH,ET08009,9862600,4257799,36.625,Ethiopia,Oromia,Jimma,36.625,7.875,1704.821221,1075.1,2573.4,952.8,1288.4
4589,ETH,ET08009,9862601,4257800,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.875,1748.015087,1004.6,2556.9,868.1,1332.2
4590,ETH,ET08009,9862602,4257801,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.875,1830.206527,1107.7,2235.3,1087.5,1150.6
4591,ETH,ET08009,9862603,4257802,36.875,Ethiopia,Oromia,Jimma,36.875,7.875,1865.880297,980.2,1728.5,1159.6,902.2
4592,ETH,ET08009,9862604,4257803,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.875,1833.050925,1272.9,1901.9,1510.7,1202
4593,ETH,ET08009,9862605,4257804,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.875,1818.623486,1482.6,2253.6,1648.6,1343.6
4594,ETH,ET08009,9862606,4257805,37.125,Ethiopia,Oromia,Jimma,37.125,7.875,1574.649489,1508.9,2486.7,1748.9,1408.5
4595,ETH,ET08009,9862607,4257806,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.875,1424.763774,1845.1,3272.7,1576.5,1911.4
4596,ETH,ET08009,9862608,4257807,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.875,1378.690989,2174.6,4325.8,1325.7,2773.1
4597,ETH,ET08009,9862609,4257808,37.375,Ethiopia,Oromia,Jimma,37.375,7.875,1362.511547,1130,2064.5,1043.6,1366.3
4598,ETH,ET09021,9862610,4257809,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.875,1388.706317,1296.8,1747.9,1095.2,1548.4
4599,ETH,ET09021,9862611,4257810,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.875,1357.186732,1374.4,1456.9,1113.8,1245.4
4600,ETH,ET09011,9862612,4257811,37.625,Ethiopia,SNNP,Hadiya,37.625,7.875,1089.406501,0,0,0,0
4601,ETH,ET09011,9862613,4257812,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.875,952.2812804,0,0,0,0
4602,ETH,ET09010,9862614,4257813,37.79166667,Ethiopia,SNNP,Guraghe,37.79166667,7.875,888.5971681,2492.6,3211.1,1941.7,3122.2
4603,ETH,ET09010,9862615,4257814,37.875,Ethiopia,SNNP,Guraghe,37.875,7.875,1092.015059,2280.3,2179.5,2984.2,1794.7
4604,ETH,ET09010,9862616,4257815,37.95833333,Ethiopia,SNNP,Guraghe,37.95833333,7.875,1332.386784,4400.8,0,4804.3,0
4605,ETH,ET09010,9862617,4257816,38.04166667,Ethiopia,SNNP,Guraghe,38.04166667,7.875,1369.391539,3237,1244.7,3660.2,760.3
4606,ETH,ET09018,9862618,4257817,38.125,Ethiopia,SNNP,Siltie,38.125,7.875,1292.27493,1906.9,1658.6,1632.3,1262
4607,ETH,ET09018,9862619,4257818,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.875,1157.594291,1387.5,1587.9,1058.9,1418.2
4608,ETH,ET09018,9862620,4257819,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.875,1118.675744,1340.3,1500.7,1167.6,1267.2
4609,ETH,ET09018,9862621,4257820,38.375,Ethiopia,SNNP,Siltie,38.375,7.875,982.3187586,1833.7,2073.1,1928.5,1458.5
4610,ETH,ET09018,9862622,4257821,38.45833333,Ethiopia,SNNP,Siltie,38.45833333,7.875,917.3128559,2346.8,2493.6,2439.6,1809.5
4611,ETH,ET08005,9862623,4257822,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.875,819.2599941,1699.2,3037.6,1309.5,2903.1
4612,ETH,ET08005,9862624,4257823,38.625,Ethiopia,Oromia,East Shewa,38.625,7.875,799.2789753,1729.7,3510.9,1205.6,3046.7
4613,ETH,ET08005,9862625,4257824,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.875,804.253044,1769.1,3560.1,1489.1,3451.6
4614,ETH,ET08001,9862626,4257825,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.875,811.570922,1032.7,2589.8,1335.6,2074
4615,ETH,ET08001,9862627,4257826,38.875,Ethiopia,Oromia,Arsi,38.875,7.875,816.4929334,1627.9,3803.6,2131.5,3065.1
4616,ETH,ET08001,9862628,4257827,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.875,848.6697484,1901.1,3628.5,2537.1,3376.2
4617,ETH,ET08001,9862629,4257828,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.875,1032.331772,1384,2405.1,1543,2734.3
4618,ETH,ET08001,9862630,4257829,39.125,Ethiopia,Oromia,Arsi,39.125,7.875,1089.0586,2757.5,3950.8,3317.8,3770
4619,ETH,ET08001,9862631,4257830,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.875,1097.861,3609.2,0,5156.5,0
4620,ETH,ET08001,9862632,4257831,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.875,1109.771068,3498.8,0,4827.2,0
4621,ETH,ET08001,9862634,4257833,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.875,1174.957177,0,0,0,0
4622,ETH,ET08001,9862635,4257834,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.875,1087.692647,1801.1,2780.7,1637.6,2667.2
4623,ETH,ET08001,9862636,4257835,39.625,Ethiopia,Oromia,Arsi,39.625,7.875,1034.104364,2253.6,4071.5,1521.7,4102.5
4624,ETH,ET08001,9862637,4257836,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.875,1008.274691,2285.2,4367.7,1586.7,4377.5
4625,ETH,ET08001,9862638,4257837,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.875,1016.582078,1883.8,3534.3,1460.3,3576.8
4626,ETH,ET08001,9862639,4257838,39.875,Ethiopia,Oromia,Arsi,39.875,7.875,982.7165563,355.5,487.7,515.4,559.8
4627,ETH,ET08001,9862640,4257839,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.875,998.8721774,362.9,569.3,509.3,594.9
4628,ETH,ET08001,9862641,4257840,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.875,994.506719,261.1,747.9,326.3,728.9
4629,ETH,ET08001,9862642,4257841,40.125,Ethiopia,Oromia,Arsi,40.125,7.875,925.8295864,0,1251,0,1644.8
4630,ETH,ET08001,9862643,4257842,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.875,875.0411458,0,1388.4,0,1514.4
4631,ETH,ET08001,9862646,4257845,40.45833333,Ethiopia,Oromia,Arsi,40.45833333,7.875,812.6241179,0,1603.2,0,2304.3
4632,ETH,ET08002,9862649,4257848,40.70833333,Ethiopia,Oromia,Bale,40.70833333,7.875,708.9729953,0,293.9,0,380.8
4633,ETH,ET08002,9862651,4257850,40.875,Ethiopia,Oromia,Bale,40.875,7.875,763.5434869,219,2491.9,174.1,2952.2
4634,ETH,ET08002,9862652,4257851,40.95833333,Ethiopia,Oromia,Bale,40.95833333,7.875,771.9828463,356,2763.7,197.7,3155
4635,ETH,ET08002,9862653,4257852,41.04166667,Ethiopia,Oromia,Bale,41.04166667,7.875,778.6765617,631.4,1551.2,540.4,1758
4636,ETH,ET06001,9872563,4262082,33.54166667,Ethiopia,Gambella,Zone 1,33.54166667,7.791666666,909.9434485,0,2283.8,0,2097.1
4637,ETH,ET06002,9872564,4262083,33.625,Ethiopia,Gambella,Zone 2,33.625,7.791666666,937.6013057,0,2659.3,0,3725.2
4638,ETH,ET06002,9872565,4262084,33.70833333,Ethiopia,Gambella,Zone 2,33.70833333,7.791666666,945.5982883,0,2662.7,0,3723.3
4639,ETH,ET06002,9872566,4262085,33.79166667,Ethiopia,Gambella,Zone 2,33.79166667,7.791666666,940.1272819,0,1701.8,0,2616.4
4640,ETH,ET06002,9872574,4262093,34.45833333,Ethiopia,Gambella,Zone 2,34.45833333,7.791666666,1214.029148,0,1990.5,0,2953.3
4641,ETH,ET06002,9872576,4262095,34.625,Ethiopia,Gambella,Zone 2,34.625,7.791666666,1283.445367,0,2437.9,0,3480
4642,ETH,ET08008,9872580,4262099,34.95833333,Ethiopia,Oromia,Illubabor,34.95833333,7.791666666,1936.209286,555,1203.8,604.9,1560
4643,ETH,ET08008,9872583,4262102,35.20833333,Ethiopia,Oromia,Illubabor,35.20833333,7.791666666,2014.754217,1163.5,1180.4,927.9,942.3
4644,ETH,ET09016,9872585,4262104,35.375,Ethiopia,SNNP,Shaka,35.375,7.791666666,2090.099464,1593.8,3170.8,1296.9,3430.8
4645,ETH,ET09016,9872586,4262105,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.791666666,2048.883,1450.7,3128.6,1287,3224.1
4646,ETH,ET09016,9872587,4262106,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.791666666,1872.297237,1104.4,1512.8,994.7,1263.1
4647,ETH,ET09012,9872588,4262107,35.625,Ethiopia,SNNP,Kaffa,35.625,7.791666666,1845.83153,1053.8,2054.9,825.5,1285.2
4648,ETH,ET09012,9872589,4262108,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.791666666,1901.540926,1158,1960.6,777,1253.8
4649,ETH,ET09012,9872590,4262109,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.791666666,1860.124207,2288.9,3123.7,1255.6,2364
4650,ETH,ET09012,9872591,4262110,35.875,Ethiopia,SNNP,Kaffa,35.875,7.791666666,1916.374207,2918.1,3805.5,1477.5,2863.3
4651,ETH,ET08009,9872592,4262111,35.95833333,Ethiopia,Oromia,Jimma,35.95833333,7.791666666,1906.943456,2411.8,3463.5,1469.9,2098.9
4652,ETH,ET08009,9872593,4262112,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.791666666,1879.208375,1863.5,2560.7,1576.5,1739.5
4653,ETH,ET08009,9872594,4262113,36.125,Ethiopia,Oromia,Jimma,36.125,7.791666666,1906.798812,1536.3,2168.1,1388.4,1501.3
4654,ETH,ET08009,9872595,4262114,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.791666666,1786.421089,2039.1,2835.2,1372.8,1759.8
4655,ETH,ET08009,9872596,4262115,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.791666666,1750.623947,1525.1,2193.9,1228.6,1455.3
4656,ETH,ET08009,9872597,4262116,36.375,Ethiopia,Oromia,Jimma,36.375,7.791666666,1779.280598,1585,2693.1,1128.3,1561.4
4657,ETH,ET08009,9872598,4262117,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.791666666,1788.573375,1514.6,2526.8,1275.6,1563.5
4658,ETH,ET08009,9872599,4262118,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.791666666,1760.911955,1436.6,2396.6,1307,1436.2
4659,ETH,ET08009,9872600,4262119,36.625,Ethiopia,Oromia,Jimma,36.625,7.791666666,1721.980714,887.2,1667.4,849.3,870.5
4660,ETH,ET08009,9872601,4262120,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.791666666,1747.068015,1335.9,2473.4,1209.7,1321.6
4661,ETH,ET08009,9872602,4262121,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.791666666,1718.740421,2027.4,3483.3,1629.7,1971.7
4662,ETH,ET08009,9872603,4262122,36.875,Ethiopia,Oromia,Jimma,36.875,7.791666666,1778.447309,1561,2310.4,1755.1,1428.8
4663,ETH,ET08009,9872604,4262123,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.791666666,1722.902165,1910.5,2803.2,1952.6,1727.5
4664,ETH,ET08009,9872605,4262124,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.791666666,1584.315478,1963,3768.4,1278.7,2246.1
4665,ETH,ET08009,9872606,4262125,37.125,Ethiopia,Oromia,Jimma,37.125,7.791666666,1428.501499,1448.1,2831.8,1551.3,1549.6
4666,ETH,ET08009,9872607,4262126,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.791666666,1288.494486,2164,4178.8,1479.3,2682.5
4667,ETH,ET08009,9872608,4262127,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.791666666,1407.688636,2080.7,4516.7,1463.6,2982.5
4668,ETH,ET08009,9872609,4262128,37.375,Ethiopia,Oromia,Jimma,37.375,7.791666666,1421.790326,1890.1,3310.6,1520,2336.3
4669,ETH,ET09021,9872610,4262129,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.791666666,1418.108384,1203.8,1252.3,965,1065.9
4670,ETH,ET09021,9872611,4262130,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.791666666,1305.257767,0,0,0,0
4671,ETH,ET09011,9872612,4262131,37.625,Ethiopia,SNNP,Hadiya,37.625,7.791666666,1127.943533,0,0,0,0
4672,ETH,ET09011,9872613,4262132,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.791666666,969.4956553,1229,1959.9,780.1,1695.9
4673,ETH,ET09011,9872614,4262133,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.791666666,904.9701118,1629.6,1944.2,1145.2,1613.8
4674,ETH,ET09010,9872615,4262134,37.875,Ethiopia,SNNP,Guraghe,37.875,7.791666666,1089.672658,3255.9,2566.6,3862.5,1991.3
4675,ETH,ET09011,9872616,4262135,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.791666666,1278.104408,1956.6,0,1904.2,0
4676,ETH,ET09011,9872617,4262136,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.791666666,1285.787772,2237.2,2094.5,1991.5,1766.2
4677,ETH,ET09018,9872618,4262137,38.125,Ethiopia,SNNP,Siltie,38.125,7.791666666,1246.223855,1552.6,1717.7,1278.9,1438.1
4678,ETH,ET09018,9872619,4262138,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.791666666,1122.551482,1858,1750.5,1882.3,1390.2
4679,ETH,ET09018,9872620,4262139,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.791666666,1085.452117,2160,2273.1,2223.4,1698.1
4680,ETH,ET09018,9872621,4262140,38.375,Ethiopia,SNNP,Siltie,38.375,7.791666666,953.158949,2110.6,2432.4,2225.1,1698.9
4681,ETH,ET09018,9872622,4262141,38.45833333,Ethiopia,SNNP,Siltie,38.45833333,7.791666666,885.4638861,2020.4,2497.5,2129.4,1700.8
4682,ETH,ET08005,9872623,4262142,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.791666666,797.8325786,1575.6,3299.6,1082.5,2885
4683,ETH,ET08005,9872624,4262143,38.625,Ethiopia,Oromia,East Shewa,38.625,7.791666666,784.2955495,1759.9,3707.4,1408.8,3619.2
4684,ETH,ET08005,9872625,4262144,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.791666666,788.5963692,1627.2,3035.8,1368.9,2741
4685,ETH,ET08001,9872626,4262145,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.791666666,860.7894861,347.5,580.7,527.6,472
4686,ETH,ET08001,9872627,4262146,38.875,Ethiopia,Oromia,Arsi,38.875,7.791666666,855.1678984,1955.8,3702.6,2640.8,3353.6
4687,ETH,ET08001,9872628,4262147,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.791666666,929.4832836,1929,3204.8,2306.4,3579.9
4688,ETH,ET08001,9872629,4262148,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.791666666,1060.46021,1853.5,3517.5,1372.6,3727.1
4689,ETH,ET08001,9872630,4262149,39.125,Ethiopia,Oromia,Arsi,39.125,7.791666666,1087.609896,2225.8,3788.5,1576.6,3872.6
4690,ETH,ET08001,9872631,4262150,39.20833333,Ethiopia,Oromia,Arsi,39.20833333,7.791666666,1069.496497,3212.4,1313.6,3442.8,1092.9
4691,ETH,ET08001,9872632,4262151,39.29166667,Ethiopia,Oromia,Arsi,39.29166667,7.791666666,1047.800072,4222.9,0,5156.7,0
4692,ETH,ET08001,9872633,4262152,39.375,Ethiopia,Oromia,Arsi,39.375,7.791666666,1164.981991,0,0,0,0
4693,ETH,ET08001,9872634,4262153,39.45833333,Ethiopia,Oromia,Arsi,39.45833333,7.791666666,1165.873677,2777.2,0,3958.1,0
4694,ETH,ET08001,9872635,4262154,39.54166667,Ethiopia,Oromia,Arsi,39.54166667,7.791666666,1091.925775,1078.9,1502,1497.2,1495
4695,ETH,ET08001,9872636,4262155,39.625,Ethiopia,Oromia,Arsi,39.625,7.791666666,1008.138118,1280.3,2207.7,1137.4,2240.2
4696,ETH,ET08001,9872637,4262156,39.70833333,Ethiopia,Oromia,Arsi,39.70833333,7.791666666,1016.652973,2399.1,4465.7,1539.9,4423.5
4697,ETH,ET08001,9872638,4262157,39.79166667,Ethiopia,Oromia,Arsi,39.79166667,7.791666666,1012.368291,2360.4,4148.1,1494.2,4081.2
4698,ETH,ET08001,9872639,4262158,39.875,Ethiopia,Oromia,Arsi,39.875,7.791666666,1070.695836,2704.2,4574.6,1585.7,4380.3
4699,ETH,ET08001,9872640,4262159,39.95833333,Ethiopia,Oromia,Arsi,39.95833333,7.791666666,1105.227648,2283.8,3861.4,1439.4,3763.5
4700,ETH,ET08001,9872641,4262160,40.04166667,Ethiopia,Oromia,Arsi,40.04166667,7.791666666,1115.179693,1524.4,2593.5,1198.4,2574.8
4701,ETH,ET08001,9872642,4262161,40.125,Ethiopia,Oromia,Arsi,40.125,7.791666666,1090.266536,567.3,887.9,713.6,993.7
4702,ETH,ET08001,9872643,4262162,40.20833333,Ethiopia,Oromia,Arsi,40.20833333,7.791666666,911.4441586,243.4,1041.2,283.6,1546.4
4703,ETH,ET08002,9872652,4262171,40.95833333,Ethiopia,Oromia,Bale,40.95833333,7.791666666,790.1948576,278,1121.6,232.9,976.2
4704,ETH,ET08002,9872653,4262172,41.04166667,Ethiopia,Oromia,Bale,41.04166667,7.791666666,761.8338932,340.6,1854.7,277.7,1986.2
4705,ETH,ET06002,9882565,4266404,33.70833333,Ethiopia,Gambella,Zone 2,33.70833333,7.708333333,950.679178,0,879.5,0,1252.7
4706,ETH,ET06002,9882568,4266407,33.95833333,Ethiopia,Gambella,Zone 2,33.95833333,7.708333333,1004.640039,0,1971.3,0,2973
4707,ETH,ET06002,9882569,4266408,34.04166667,Ethiopia,Gambella,Zone 2,34.04166667,7.708333333,1009.48741,0,2036.9,0,3104.6
4708,ETH,ET06002,9882570,4266409,34.125,Ethiopia,Gambella,Zone 2,34.125,7.708333333,1045.980801,0,1101.6,0,1648.7
4709,ETH,ET06002,9882573,4266412,34.375,Ethiopia,Gambella,Zone 2,34.375,7.708333333,1183.015163,0,2030.3,0,3071
4710,ETH,ET08008,9882583,4266422,35.20833333,Ethiopia,Oromia,Illubabor,35.20833333,7.708333333,1999.752967,927.8,1839.6,728.6,2099.6
4711,ETH,ET09016,9882585,4266424,35.375,Ethiopia,SNNP,Shaka,35.375,7.708333333,2112.376145,1518.1,3003.2,1113,3209.9
4712,ETH,ET09016,9882586,4266425,35.45833333,Ethiopia,SNNP,Shaka,35.45833333,7.708333333,2064.562245,2032.6,3974.1,1726.9,4459.9
4713,ETH,ET09016,9882587,4266426,35.54166667,Ethiopia,SNNP,Shaka,35.54166667,7.708333333,1870.224703,1106.3,2596,1001.4,2454.4
4714,ETH,ET09012,9882588,4266427,35.625,Ethiopia,SNNP,Kaffa,35.625,7.708333333,1858.539329,1229.6,2061.1,964.3,1249.5
4715,ETH,ET09012,9882589,4266428,35.70833333,Ethiopia,SNNP,Kaffa,35.70833333,7.708333333,1834.701215,1525.8,2436.3,1110,1677.4
4716,ETH,ET09012,9882590,4266429,35.79166667,Ethiopia,SNNP,Kaffa,35.79166667,7.708333333,1871.634556,1809.4,2540,1037.1,1921.3
4717,ETH,ET09012,9882591,4266430,35.875,Ethiopia,SNNP,Kaffa,35.875,7.708333333,1911.45966,3541.1,4613.6,1779.3,3436.2
4718,ETH,ET09012,9882592,4266431,35.95833333,Ethiopia,SNNP,Kaffa,35.95833333,7.708333333,1911.565852,3594.6,4707.9,2025.6,3507.1
4719,ETH,ET08009,9882593,4266432,36.04166667,Ethiopia,Oromia,Jimma,36.04166667,7.708333333,1880.723379,1873.4,2427.8,1614.1,1561.5
4720,ETH,ET08009,9882594,4266433,36.125,Ethiopia,Oromia,Jimma,36.125,7.708333333,1873.254064,1507.2,1317.5,1463.6,663.4
4721,ETH,ET08009,9882595,4266434,36.20833333,Ethiopia,Oromia,Jimma,36.20833333,7.708333333,1740.55451,1324.9,2004.1,1100.1,1327.6
4722,ETH,ET08009,9882596,4266435,36.29166667,Ethiopia,Oromia,Jimma,36.29166667,7.708333333,1713.449657,962.8,1602,902.6,992.2
4723,ETH,ET08009,9882597,4266436,36.375,Ethiopia,Oromia,Jimma,36.375,7.708333333,1762.884313,1257.2,2211.3,993.5,1299.7
4724,ETH,ET08009,9882598,4266437,36.45833333,Ethiopia,Oromia,Jimma,36.45833333,7.708333333,1763.096486,1408.8,2342.2,1219.1,1493.8
4725,ETH,ET08009,9882599,4266438,36.54166667,Ethiopia,Oromia,Jimma,36.54166667,7.708333333,1777.288054,1714.6,2403.4,1372.8,1643.9
4726,ETH,ET08009,9882600,4266439,36.625,Ethiopia,Oromia,Jimma,36.625,7.708333333,1804.78573,1641.7,2185.2,1294.4,1374.8
4727,ETH,ET08009,9882601,4266440,36.70833333,Ethiopia,Oromia,Jimma,36.70833333,7.708333333,1740.848347,1560.6,2374.1,1313.1,1456.1
4728,ETH,ET08009,9882602,4266441,36.79166667,Ethiopia,Oromia,Jimma,36.79166667,7.708333333,1624.445866,1791,3148.4,1444.9,1804.8
4729,ETH,ET08009,9882603,4266442,36.875,Ethiopia,Oromia,Jimma,36.875,7.708333333,1681.12552,1571,2704.8,1222.3,1501.2
4730,ETH,ET08009,9882604,4266443,36.95833333,Ethiopia,Oromia,Jimma,36.95833333,7.708333333,1633.194942,2341.3,4729,1357.1,2672.1
4731,ETH,ET08009,9882605,4266444,37.04166667,Ethiopia,Oromia,Jimma,37.04166667,7.708333333,1513.881632,2487.2,5235.6,1482.4,3061.4
4732,ETH,ET08009,9882606,4266445,37.125,Ethiopia,Oromia,Jimma,37.125,7.708333333,1340.641342,2456.7,5006.8,1485.5,3079.5
4733,ETH,ET08009,9882607,4266446,37.20833333,Ethiopia,Oromia,Jimma,37.20833333,7.708333333,1234.886937,2545.1,5125.9,1429.1,3217.3
4734,ETH,ET08009,9882608,4266447,37.29166667,Ethiopia,Oromia,Jimma,37.29166667,7.708333333,1477.289494,2306.6,4460.8,1419.7,2964.4
4735,ETH,ET08009,9882609,4266448,37.375,Ethiopia,Oromia,Jimma,37.375,7.708333333,1455.759257,1546.9,2670.9,1413.4,1819.1
4736,ETH,ET09021,9882610,4266449,37.45833333,Ethiopia,SNNP,Yem Special Woreda,37.45833333,7.708333333,1371.906697,646.6,878.3,653.4,778.2
4737,ETH,ET09021,9882611,4266450,37.54166667,Ethiopia,SNNP,Yem Special Woreda,37.54166667,7.708333333,1270.276093,0,0,0,0
4738,ETH,ET09011,9882612,4266451,37.625,Ethiopia,SNNP,Hadiya,37.625,7.708333333,1159.783186,0,0,0,0
4739,ETH,ET09011,9882613,4266452,37.70833333,Ethiopia,SNNP,Hadiya,37.70833333,7.708333333,1090.417167,1449.8,2184.3,902.9,1916.8
4740,ETH,ET09011,9882614,4266453,37.79166667,Ethiopia,SNNP,Hadiya,37.79166667,7.708333333,1071.540834,1611,1614.8,1313.1,1220
4741,ETH,ET09011,9882615,4266454,37.875,Ethiopia,SNNP,Hadiya,37.875,7.708333333,1174.800309,2867.7,855.9,2521.2,451.6
4742,ETH,ET09011,9882616,4266455,37.95833333,Ethiopia,SNNP,Hadiya,37.95833333,7.708333333,1245.149723,1705.5,1621.1,1526.3,1288.8
4743,ETH,ET09011,9882617,4266456,38.04166667,Ethiopia,SNNP,Hadiya,38.04166667,7.708333333,1260.755303,2008.4,2229.7,1791.2,1916.8
4744,ETH,ET09018,9882618,4266457,38.125,Ethiopia,SNNP,Siltie,38.125,7.708333333,1220.250928,1902.2,1931.4,1863.4,1501.7
4745,ETH,ET09018,9882619,4266458,38.20833333,Ethiopia,SNNP,Siltie,38.20833333,7.708333333,1088.267107,2093.1,2297.9,2200.9,1656.5
4746,ETH,ET09018,9882620,4266459,38.29166667,Ethiopia,SNNP,Siltie,38.29166667,7.708333333,1033.801989,2227,2524.2,2335.1,1769
4747,ETH,ET09018,9882621,4266460,38.375,Ethiopia,SNNP,Siltie,38.375,7.708333333,916.4364478,1970.4,2450.2,2088.1,1672.2
4748,ETH,ET08005,9882622,4266461,38.45833333,Ethiopia,Oromia,East Shewa,38.45833333,7.708333333,850.7729778,1963,3628.7,1653.3,3249.4
4749,ETH,ET08005,9882623,4266462,38.54166667,Ethiopia,Oromia,East Shewa,38.54166667,7.708333333,789.8275693,1238.8,2334.9,1239.2,3229.1
4750,ETH,ET08005,9882624,4266463,38.625,Ethiopia,Oromia,East Shewa,38.625,7.708333333,784.5729266,1421.8,2762.4,1268,3493.2
4751,ETH,ET08005,9882625,4266464,38.70833333,Ethiopia,Oromia,East Shewa,38.70833333,7.708333333,779.240009,1556.3,3007.5,1204,3375.3
4752,ETH,ET08001,9882626,4266465,38.79166667,Ethiopia,Oromia,Arsi,38.79166667,7.708333333,858.4235276,1258.8,2904.6,1600.9,2527.5
4753,ETH,ET08001,9882627,4266466,38.875,Ethiopia,Oromia,Arsi,38.875,7.708333333,922.7394935,1525.8,2309.1,2101.1,2493.2
4754,ETH,ET08001,9882628,4266467,38.95833333,Ethiopia,Oromia,Arsi,38.95833333,7.708333333,991.658991,1887.2,3615.4,1443.4,3842.1
4755,ETH,ET08001,9882629,4266468,39.04166667,Ethiopia,Oromia,Arsi,39.04166667,7.708333333,1039.32536,2428.3,4441.7,1631.3,4437.8
4756,ETH,ET08001,9882630,4266469,39.125,Ethiopia,Oromia,Arsi,39.125,7.708333333,1054.388724,2232.6,3952.5,1553.5,4020.6
